linqmap_roadType_1,linqmap_reportRating_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,traffic_1,0-2_1,2-4_1,4-6_1,6-8_1,8-10_1,10-12_1,12-14_1,14-16_1,16-18_1,18-20_1,20-22_1,22-24_1,sin_magvar_1,cos_magvar_1,linqmap_roadType_2,linqmap_reportRating_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,traffic_2,0-2_2,2-4_2,4-6_2,6-8_2,8-10_2,10-12_2,12-14_2,14-16_2,16-18_2,18-20_2,20-22_2,22-24_2,sin_magvar_2,cos_magvar_2,linqmap_roadType_3,linqmap_reportRating_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,traffic_3,0-2_3,2-4_3,4-6_3,6-8_3,8-10_3,10-12_3,12-14_3,14-16_3,16-18_3,18-20_3,20-22_3,22-24_3,sin_magvar_3,cos_magvar_3,linqmap_roadType_4,linqmap_reportRating_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,traffic_4,0-2_4,2-4_4,4-6_4,6-8_4,8-10_4,10-12_4,12-14_4,14-16_4,16-18_4,18-20_4,20-22_4,22-24_4,sin_magvar_4,cos_magvar_4,linqmap_type_1_ACCIDENT,linqmap_type_1_JAM,linqmap_type_1_ROAD_CLOSED,linqmap_subtype_1_ACCIDENT_NO_SUBTYPE,linqmap_subtype_1_JAM_HEAVY_TRAFFIC,linqmap_subtype_1_JAM_MODERATE_TRAFFIC,linqmap_subtype_1_JAM_NO_SUBTYPE,linqmap_subtype_1_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_1_ROAD_CLOSED_EVENT,linqmap_type_2_JAM,linqmap_type_2_ROAD_CLOSED,linqmap_type_2_WEATHERHAZARD,linqmap_subtype_2_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_2_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_2_JAM_HEAVY_TRAFFIC,linqmap_subtype_2_JAM_MODERATE_TRAFFIC,linqmap_subtype_2_JAM_NO_SUBTYPE,linqmap_subtype_2_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_2_ROAD_CLOSED_EVENT,linqmap_subtype_2_ROAD_CLOSED_NO_SUBTYPE,linqmap_type_3_ACCIDENT,linqmap_type_3_JAM,linqmap_type_3_ROAD_CLOSED,linqmap_type_3_WEATHERHAZARD,linqmap_subtype_3_ACCIDENT_NO_SUBTYPE,linqmap_subtype_3_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_3_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_3_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_3_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_3_JAM_HEAVY_TRAFFIC,linqmap_subtype_3_JAM_MODERATE_TRAFFIC,linqmap_subtype_3_JAM_NO_SUBTYPE,linqmap_subtype_3_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_3_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_3_ROAD_CLOSED_EVENT,linqmap_subtype_3_WEATHERHAZARD_NO_SUBTYPE,linqmap_type_4_ACCIDENT,linqmap_type_4_JAM,linqmap_type_4_ROAD_CLOSED,linqmap_type_4_WEATHERHAZARD,linqmap_subtype_4_ACCIDENT_MAJOR,linqmap_subtype_4_ACCIDENT_MINOR,linqmap_subtype_4_ACCIDENT_NO_SUBTYPE,linqmap_subtype_4_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_4_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_4_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_4_HAZARD_ON_ROAD_POT_HOLE,linqmap_subtype_4_HAZARD_ON_SHOULDER_CAR_STOPPED,linqmap_subtype_4_JAM_HEAVY_TRAFFIC,linqmap_subtype_4_JAM_MODERATE_TRAFFIC,linqmap_subtype_4_JAM_NO_SUBTYPE,linqmap_subtype_4_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_4_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_4_ROAD_CLOSED_EVENT,linqmap_subtype_4_ROAD_CLOSED_NO_SUBTYPE,linqmap_subtype_4_WEATHERHAZARD_NO_SUBTYPE,most_prominent_street,second_most_prominent_street,1_in_most_prominent_street,1_in_second_most_prominent_street,2_in_most_prominent_street,2_in_second_most_prominent_street,3_in_most_prominent_street,3_in_second_most_prominent_street,4_in_most_prominent_street,4_in_second_most_prominent_street,z_score_1,1_used_in_mean,z_score_2,2_used_in_mean,z_score_3,3_used_in_mean,z_score_4,4_used_in_mean,mean_x,mean_y
2,0,10,179055.76999999955,663114.8699999992,0,0.0,156.07204244212963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180135.2000000002,662368.6999999993,0,0.0,106.9256882986111,1335,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,178813.41999999993,666065.5299999993,0,0.0,96.09436884259259,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1,0,10,179022.34999999963,665899.0600000005,0,0.0,57.8701443287037,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1706026478928366,1.0,2.0185858819588622,1.0,1.6311217332125756,1.0,1.4407527755077734,1.0,179256.68499999982,664362.0399999996
2,0,10,179100.08999999985,663100.0700000003,0,0.0,158.04543369212962,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,17,0,10,178733.74000000022,662995.6600000001,0,0.0,70.69310731481481,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,179062.41999999993,665885.5,0,0.0,57.87014436342593,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,179115.53000000026,665875.9800000004,0,0.0,56.163165185185186,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.738352382029815,1.0,1.8977691660277491,1.0,1.8079462741051833,1.0,1.7999623002379754,1.0,179002.94500000007,664464.3025000002
2,0,6,177381.6299999999,661904.2699999996,0,0.0,102.9659314699074,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178547.0,665523.4900000002,0,0.0,55.91181106481481,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,10,181255.0,663225.5500000007,0,17.207966666666668,0.0,628,0,0,0,0,0,0,1,0,0,0,0,0,0.3090169943749475,-0.9510565162951535,2,5,5,183617.6200000001,668212.4199999999,0,17.207966666666668,0.0,628,0,0,0,0,0,0,1,0,0,0,0,0,-0.9743700647852351,-0.22495105434386525,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.651995255828936,1.0,0.7633354141069535,1.0,0.7577119251873231,1.0,2.0283745166092557,1.0,180200.3125,664716.4325000001
2,0,10,177437.83000000007,662499.7699999996,0,0.0,100.19983196759259,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179116.7000000002,665979.1099999994,0,0.0,96.09436898148148,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,6,180344.96,664164.5899999999,0,0.0,9.786787997685185,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,2,5,6,179468.15000000037,663856.4000000004,0,24.941366666666667,0.0,628,0,0,0,0,0,0,1,0,0,0,0,0,0.8829475928589271,-0.46947156278589053,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0210026865178157,1.0,1.616102110591283,1.0,1.0926279059588766,1.0,0.40287835401964184,1.0,179091.91000000015,664124.9674999998
2,0,10,177408.16000000015,662268.3399999999,0,0.0,100.19983203703704,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178747.04000000004,666085.1899999995,0,0.0,55.911811192129626,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,176766.50999999978,661726.2799999993,0,1013.0414666666667,0.0,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,180789.41999999995,661429.6300000008,0,74.6748,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6954173214304354,1.0,1.8875790085794188,1.0,1.1834216705187788,1.0,1.621971769174826,1.0,178427.78249999997,662877.3599999999
2,0,6,177405.6900000004,662240.8399999999,0,0.0,100.19983211805555,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,55.91181126157407,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,179719.23000000045,665936.1300000008,0,0.0,12.870167743055555,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,184008.9000000004,668253.75,0,7.49165,0.0,628,0,0,0,0,0,0,1,0,0,0,0,0,-0.9975640502598243,0.06975647374412522,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7909216017431255,1.0,0.573521809936004,1.0,0.1993193523601651,1.0,2.113668998665927,1.0,179938.00000000023,665529.2950000004
2,0,10,178578.91999999993,665596.5600000005,0,0.0,55.911811400462966,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178672.3799999999,665806.7899999991,0,0.0,55.91181142361111,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,180794.6399999997,661410.1999999993,0,74.67511666666667,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,20,4,5,183340.54000000004,668251.5099999998,0,31.191666666666666,0.0,628,0,0,0,0,0,0,1,0,0,0,0,0,0.19080899537654497,-0.981627183447664,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0.8171833905466188,1.0,0.7994783328021706,1.0,1.7640670621285337,1.0,1.9212551751280553,1.0,180346.61999999988,665266.2649999997
2,0,10,178747.04000000004,666085.1899999995,0,0.0,96.1360239236111,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,178578.91999999993,665596.5600000005,0,0.0,55.95347761574074,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,180774.2199999997,661479.4800000004,0,0.0,25.11438039351852,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,4,5,181494.33999999985,669872.6400000006,0,7.374416666666667,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.17364817766693047,-0.984807753012208,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5650946724277977,1.0,0.6276748356281551,1.0,2.061865396950902,1.0,2.0831730255823553,1.0,179898.6299999999,665758.4675000003
1,0,10,182658.25999999975,669383.8599999994,0,0.0,47.89765587962963,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,179885.58000000007,664089.8100000005,0,25.891133333333332,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.9975640502598242,-0.06975647374412533,2,5,5,179949.54000000004,665924.7200000007,0,5.374466666666667,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.12186934340514748,0.992546151641322,2,5,5,180135.04000000004,664527.6600000001,0,1.9578166666666668,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.9998476951563913,-0.017452406437283477,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4388629195334315,1.0,1.2622945215603003,1.0,0.43858750307233063,1.0,0.9544483003663994,1.0,180657.10499999998,665981.5125000002
2,0,10,180636.83000000007,664833.2699999996,0,0.0,58.24514435185185,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,55.953477719907404,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,6,179963.4400000004,666027.0199999996,0,32.507866666666665,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.10452846326765305,-0.9945218953682734,2,5,6,180554.23000000045,668667.25,0,12.174516666666667,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.13917310096006544,0.9902680687415704,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4513608274461975,1.0,1.3049173585811142,1.0,0.2475004011445541,1.0,2.17970178082576,1.0,179943.17000000016,666303.5
2,0,10,179084.16000000015,663131.1799999997,0,0.0,156.11370931712963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179225.83999999985,663041.8200000003,0,0.0,127.03679954861111,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,178185.66999999993,664983.2599999998,0,19.4581,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.27563735581699916,0.9612616959383189,2,5,5,180196.78000000023,663593.6099999994,0,2.0580333333333334,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.9659258262890682,0.25881904510252113,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7562249735148647,1.0,0.8695771485688054,1.0,2.186903262970154,1.0,1.379894793777059,1.0,179173.11250000005,663687.4674999998
1,0,10,179694.4400000004,665825.2200000007,0,0.0,278.03678806712963,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178909.51999999955,666038.7699999996,0,0.0,96.13603575231481,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,96.13603578703703,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,5,5,182525.1399999997,669580.4199999999,0,15.091466666666667,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.9961946980917455,0.08715574274765789,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0.7203152223084484,1.0,0.9231196472740261,1.0,0.8686668847004537,1.0,2.4258485992970895,1.0,180043.6975,666861.0474999999
2,0,10,177321.38999999966,661428.4299999997,0,0.0,103.00759829861111,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177434.91000000015,662363.7100000009,0,0.0,103.00759834490741,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177366.4400000004,661908.0899999999,0,0.0,100.24149877314815,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,5,5,177095.98000000045,662187.5700000003,0,5.741616666666666,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.7986355100472928,0.6018150231520484,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,2.2635958181770213,1.0,1.7185356760473816,1.0,0.3698134230188326,1.0,1.2491496027640654,1.0,177304.68000000017,661971.9500000002
2,0,10,177401.2000000002,662045.3599999994,0,0.0,103.00760996527778,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177347.7999999998,661625.0600000005,0,0.0,103.00760996527778,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,22,5,5,183017.59999999963,668740.5399999991,0,15.55835,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.9975640502598242,-0.06975647374412558,2,5,5,180478.8099999996,662498.6999999993,0,6.025,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.08715574274765817,0.9961946980917455,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.0380802446686836,1.0,1.1575236794329997,1.0,2.30877363474069,1.0,0.5814311138702458,1.0,179561.3524999998,663727.4149999996
2,0,6,177413.54000000004,662175.6099999994,0,0.0,103.00759842592592,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,5,5,179117.66000000015,663981.2599999998,0,22.758383333333335,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,178178.99000000022,663010.5099999998,0,21.808366666666668,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.8910065241883678,-0.4539904997395469,2,5,5,178810.98000000045,665168.1999999993,0,7.575066666666666,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9317374576080326,1.0,0.9472452212946499,1.0,0.6872269432162795,1.0,1.8566729422583876,1.0,178380.2925000002,663583.8949999996
17,0,10,178540.1799999997,663026.1099999994,0,0.0,70.73478594907408,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,17,0,6,178698.5599999996,663005.4399999995,0,0.0,70.73477440972222,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,10,180749.91999999995,661572.5,0,0.0,25.11438087962963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,180244.75,664183.7100000009,0,0.0,9.828454930555555,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.08455670389981,1.0,0.9152053350369677,1.0,1.9318125343710666,1.0,1.5021643346348705,1.0,179558.3524999998,662946.94
2,0,6,177356.33999999985,661702.3200000003,0,0.0,103.00759854166667,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,16,0,10,178580.53000000026,663032.5,0,0.0,70.73477450231482,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,180770.2999999998,661493.5800000001,0,0.0,25.11438097222222,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,181323.5,664471.7200000007,0,6.991966666666666,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.275637355816999,-0.9612616959383189,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6838176921863566,1.0,0.7086579686865747,1.0,1.2332107364564444,1.0,1.8217913985901442,1.0,179507.66749999998,662675.0300000003
2,0,10,177395.46999999974,662145.5199999996,0,0.0,100.24060791666666,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178693.75,665885.8900000006,0,0.0,55.95347826388889,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,9,180759.6799999997,661531.8699999992,0,0.0,25.114369502314815,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180468.24000000025,661860.9900000002,0,0.0,12.07279542824074,628,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.316101756481237,1.0,1.9776185789580494,1.0,1.2452029564383078,1.0,0.9661534537393905,1.0,179329.28499999992,662856.0674999999
17,0,10,178626.95999999996,663024.7799999993,0,0.0,70.73477461805555,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,7,180759.6799999997,661531.8699999992,0,0.0,25.114381122685185,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,7,180814.1500000004,666626.7300000004,0,16.558816666666665,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.20791169081775987,0.9781476007338056,2,5,5,180107.73000000045,664081.1999999993,0,2.4087666666666667,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.9998476951563913,0.017452406437283376,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2056379172477827,1.0,1.739858785974161,1.0,2.120473610359699,1.0,0.19471803275557692,1.0,180077.13000000012,663816.1449999996
2,0,10,179177.2000000002,662945.9700000007,0,0.0,155.08467049768518,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179075.4500000002,663147.9499999993,0,0.0,103.23114042824074,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179107.7000000002,663112.9000000004,0,0.0,103.2311404513889,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177386.4299999997,662058.9399999995,0,0.0,100.24149924768518,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8486729386061304,1.0,0.8546796584069244,1.0,0.8613729189790909,1.0,2.5173547830368235,1.0,178686.69500000007,662816.44
2,0,10,177419.7000000002,662364.0999999996,0,0.0,100.24149927083333,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,6,177412.58000000007,662309.3499999996,0,0.0,100.2414992824074,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,7,177349.91999999993,661773.3100000005,0,0.0,100.2414992824074,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,10,179116.38999999966,665972.2300000004,0,0.0,56.20482107638889,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0.6982449424491163,1.0,0.7409922095406851,1.0,1.1692585421139912,1.0,2.601501665237746,1.0,177824.64749999996,663104.7475
2,0,10,179116.7000000002,665979.1099999994,0,0.0,57.113976180555554,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,6,178693.75,665885.8900000006,0,0.0,55.95347850694444,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,180789.41999999995,661429.6300000008,0,134.67573333333334,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,179774.6200000001,663748.4600000009,0,6.10905,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344471616035869,1.0,1.4005127621720599,1.0,2.317055651804788,1.0,0.4096420866001495,1.0,179593.62250000006,664260.7725000004
2,0,10,179182.24000000022,665961.1099999994,0,0.0,57.11397627314815,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,178678.98000000045,665826.8399999999,0,0.0,55.953478564814816,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,177949.59999999963,662870.8800000008,0,20.3925,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,-0.848048096156426,-0.529919264233205,2,5,5,178380.95999999996,661949.7200000007,0,18.7591,0.0,722,0,0,0,0,0,0,0,1,0,0,0,0,0.32556815445715664,0.9455185755993168,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7259130623543804,1.0,1.5124126175936565,1.0,1.273159810551216,1.0,1.9886192150890274,1.0,178547.94500000007,664152.1375000002
